UnitCode,Name,Label,Expr1,IsInSTATS,IsREC,IsRECH,IsNREC,IsNRECH,IsCL,IsCCG,IsBC,IsTT,IsTRVS,IsMISC,IsNROS,Formula
BUFF,Buffalo NR,Tent overnights at Rush Landing,LT3A,1,0,1,0,0,0,0,0,1,0,0,0,LT3*PPT
BUFF,Buffalo NR,RV overnights at Erbie,URV1A,1,0,1,0,0,0,0,0,0,1,0,0,URV1*PPRV
BUFF,Buffalo NR,RV overnights at Ozark,URV2A,1,0,1,0,0,0,0,0,0,1,0,0,URV2*PPRV
BUFF,Buffalo NR,RV overnights at Tyler Bend,MRV1A,1,0,1,0,0,0,0,0,0,1,0,0,MRV1*PPRV
BUFF,Buffalo NR,RV overnights at Gilbert,MRV2A,1,0,1,0,0,0,0,0,0,1,0,0,MRV2*PPRV
BUFF,Buffalo NR,RV overnights at Hwy 65,MRV3A,1,0,1,0,0,0,0,0,0,1,0,0,MRV3*PPRV
BUFF,Buffalo NR,RV overnights at Woolum,MRV4A,1,0,1,0,0,0,0,0,0,1,0,0,MRV4*PPRV
BUFF,Buffalo NR,RV overnights at Maumee South,MRV5A,1,0,1,0,0,0,0,0,0,1,0,0,MRV5*PPRV
BUFF,Buffalo NR,RV overnights at Buffalo Point,LRV1A,1,0,1,0,0,0,0,0,0,1,0,0,LRV1*PPRV
WWIM,World War I Memorial,Day 1 - Sample 1,F011,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 1 - Sample 2,F012,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 1 - Sample 3,F013,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 1 - Sample 4,F014,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 1 - Sample 5,F015,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 1 - Sample 6,F016,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 2 - Sample 1,F021,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 2 - Sample 2,F022,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 2 - Sample 3,F023,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 2 - Sample 4,F024,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 2 - Sample 5,F025,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 2 - Sample 6,F026,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 3 - Sample 1,F031,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 3 - Sample 2,F032,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 3 - Sample 3,F033,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 3 - Sample 4,F034,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 3 - Sample 5,F035,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 3 - Sample 6,F036,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 4 - Sample 1,F041,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 4 - Sample 2,F042,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 4 - Sample 3,F043,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 4 - Sample 4,F044,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 4 - Sample 5,F045,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 4 - Sample 6,F046,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 5 - Sample 1,F051,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 5 - Sample 2,F052,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 5 - Sample 3,F053,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 5 - Sample 4,F054,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 5 - Sample 5,F055,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 5 - Sample 6,F056,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 6 - Sample 1,F061,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 6 - Sample 2,F062,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 6 - Sample 3,F063,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 6 - Sample 4,F064,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 6 - Sample 5,F065,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 6 - Sample 6,F066,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 7 - Sample 1,F071,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 7 - Sample 2,F072,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 7 - Sample 3,F073,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 7 - Sample 4,F074,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 7 - Sample 5,F075,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 7 - Sample 6,F076,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 8 - Sample 1,F081,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 8 - Sample 2,F082,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 8 - Sample 3,F083,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 8 - Sample 4,F084,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 8 - Sample 5,F085,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 8 - Sample 6,F086,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 9 - Sample 1,F091,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 9 - Sample 2,F092,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 9 - Sample 3,F093,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 9 - Sample 4,F094,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 9 - Sample 5,F095,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 9 - Sample 6,F096,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 10 - Sample 1,F101,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 10 - Sample 2,F102,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 10 - Sample 3,F103,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 10 - Sample 4,F104,0,0,0,0,0,0,0,0,0,0,0,0,NULL
FOSU,Fort Sumter and Fort Moultrie NHP,Additional visitors at Liberty Square area,F33,1,1,0,0,0,0,0,0,0,0,0,0,F20*EXPLS
FOSU,Fort Sumter and Fort Moultrie NHP,Visitors to Fort Sumter,F34,1,1,1,0,0,0,0,0,0,0,0,0,F20+F33+F21
FOSU,Fort Sumter and Fort Moultrie NHP,Visitors to Fort Moultrie,F35,1,1,1,0,0,0,0,0,0,0,0,0,F24+F39+F40
FOSU,Fort Sumter and Fort Moultrie NHP,Rec visits prior to 2021,RECOLD,0,0,0,0,0,0,0,0,0,0,0,0,F1+F4*EXPFOMO
FOSU,Fort Sumter and Fort Moultrie NHP,Rec visits from 2021 onward,REC2021,0,0,0,0,0,0,0,0,0,0,0,0,F34+F35
FOSU,Fort Sumter and Fort Moultrie NHP,Rec hours prior to 2021,RECHOLD,0,0,0,0,0,0,0,0,0,0,0,0,F1*LOSFOSU+(F4*EXPFOMO)*LOSFOMO+F19*LOSON
FOSU,Fort Sumter and Fort Moultrie NHP,Rec hours from 2021 onward,RECH2021,0,0,0,0,0,0,0,0,0,0,0,0,F36+F37+F38
FOSU,Fort Sumter and Fort Moultrie NHP,Visitor hours at Fort Sumter,F36,1,0,1,0,0,0,0,0,0,0,0,0,F34*LOSFOSU
FOSU,Fort Sumter and Fort Moultrie NHP,Visitor hours at Fort Moultrie,F37,0,0,0,0,0,0,0,0,0,0,0,0,F35*LOSFOMO
FOSU,Fort Sumter and Fort Moultrie NHP,Overnight stay visitor hours,F38,1,0,1,0,0,0,0,0,0,0,0,0,F19*LOSON
FOSU,Fort Sumter and Fort Moultrie NHP,NREC,NREC,1,0,0,0,1,0,0,0,0,0,0,0,F23
FOSU,Fort Sumter and Fort Moultrie NHP,NRECH,NRECH,0,0,0,0,0,0,0,0,0,0,0,0,F23*LOSNREC
FOSU,Fort Sumter and Fort Moultrie NHP,Length of stay for nrec visits,LOSNREC,1,0,0,0,1,0,0,0,0,0,0,0,0.5
FOSU,Fort Sumter and Fort Moultrie NHP,NREC,TNRV,0,0,0,0,0,0,0,0,0,0,0,0,NREC
FOSU,Fort Sumter and Fort Moultrie NHP,NREC,TNRVH,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
FOSU,Fort Sumter and Fort Moultrie NHP,NREC,TNRVSC,0,0,0,0,0,0,0,0,0,0,0,0,NREC
FOSU,Fort Sumter and Fort Moultrie NHP,NRECH,TNRVHSC,0,0,0,0,0,0,0,0,0,0,0,0,NRECH
WWIM,World War I Memorial,Day 10 - Sample 5,F105,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 10 - Sample 6,F106,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 11 - Sample 1,F111,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 11 - Sample 2,F112,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 11 - Sample 3,F113,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 11 - Sample 4,F114,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 11 - Sample 5,F115,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 11 - Sample 6,F116,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 12 - Sample 1,F121,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 12 - Sample 2,F122,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 12 - Sample 3,F123,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 12 - Sample 4,F124,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 12 - Sample 5,F125,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 12 - Sample 6,F126,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 13 - Sample 1,F131,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 13 - Sample 2,F132,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 13 - Sample 3,F133,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 13 - Sample 4,F134,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 13 - Sample 5,F135,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 13 - Sample 6,F136,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 14 - Sample 1,F141,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 14 - Sample 2,F142,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 14 - Sample 3,F143,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 14 - Sample 4,F144,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 14 - Sample 5,F145,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 14 - Sample 6,F146,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 15 - Sample 1,F151,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 15 - Sample 2,F152,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 15 - Sample 3,F153,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 15 - Sample 4,F154,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 15 - Sample 5,F155,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 15 - Sample 6,F156,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 16 - Sample 1,F161,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 16 - Sample 2,F162,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 16 - Sample 3,F163,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 16 - Sample 4,F164,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 16 - Sample 5,F165,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 16 - Sample 6,F166,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 17 - Sample 1,F171,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 17 - Sample 2,F172,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 17 - Sample 3,F173,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 17 - Sample 4,F174,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 17 - Sample 5,F175,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 17 - Sample 6,F176,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 18 - Sample 1,F181,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 18 - Sample 2,F182,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 18 - Sample 3,F183,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 18 - Sample 4,F184,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 18 - Sample 5,F185,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 18 - Sample 6,F186,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 19 - Sample 1,F191,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 19 - Sample 2,F192,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 19 - Sample 3,F193,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 19 - Sample 4,F194,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 19 - Sample 5,F195,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 19 - Sample 6,F196,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 20 - Sample 1,F201,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 20 - Sample 2,F202,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 20 - Sample 3,F203,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 20 - Sample 4,F204,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 20 - Sample 5,F205,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 20 - Sample 6,F206,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 21 - Sample 1,F211,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 21 - Sample 2,F212,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 30 - Sample 1,F301,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 30 - Sample 2,F302,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 30 - Sample 3,F303,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 30 - Sample 4,F304,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 30 - Sample 5,F305,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 30 - Sample 6,F306,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 31 - Sample 1,F311,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 31 - Sample 2,F312,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 31 - Sample 3,F313,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 31 - Sample 4,F314,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 31 - Sample 5,F315,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 31 - Sample 6,F316,0,0,0,0,0,0,0,0,0,0,0,0,NULL
WWIM,World War I Memorial,Day 26,F26,0,0,0,0,0,0,0,0,0,0,0,0,(F261+F262+F263+F264+F265+F266)/6*64
WWIM,World War I Memorial,Day 27,F27,0,0,0,0,0,0,0,0,0,0,0,0,(F271+F272+F273+F274+F275+F276)/6*64
WWIM,World War I Memorial,Day 28,F28,0,0,0,0,0,0,0,0,0,0,0,0,(F281+F282+F283+F284+F285+F286)/6*64
WWIM,World War I Memorial,Day 29,F29,0,0,0,0,0,0,0,0,0,0,0,0,(F291+F292+F293+F294+F295+F296)/6*64
WWIM,World War I Memorial,Day 30,F30,0,0,0,0,0,0,0,0,0,0,0,0,(F301+F302+F303+F304+F305+F306)/6*64
WWIM,World War I Memorial,Day 31,F31,0,0,0,0,0,0,0,0,0,0,0,0,(F311+F312+F313+F314+F315+F316)/6*64
WWIM,World War I Memorial,Total Daily Visitors,F400,0,0,0,0,0,0,0,0,0,0,0,0,F01+F02+F03+F04+F05+F06+F07+F08+F09+F10+F11+F12+F13+F14+F15+F16+F17+F18+F19+F20+F21+F22+F23+F24+F25+F26+F27+F28+F29+F30+F31
WWIM,World War I Memorial,"Length of Stay ",LOS,0,0,0,0,0,0,0,0,0,0,0,0,0.5
WWIM,World War I Memorial,Recreation Visits,REC,0,0,0,0,0,0,0,0,0,0,0,0,F400+F401
WWIM,World War I Memorial,Recreation Visitor Hours,RECH,0,0,0,0,0,0,0,0,0,0,0,0,REC*LOS
WWIM,World War I Memorial,TRV,TRV,0,0,0,0,0,0,0,0,0,0,0,0,REC
WWIM,World War I Memorial,TRVDC,TRVDC,0,0,0,0,0,0,0,0,0,0,0,0,REC
WWIM,World War I Memorial,TRVH,TRVH,0,0,0,0,0,0,0,0,0,0,0,0,RECH
WWIM,World War I Memorial,TRVHDC,TRVHDC,0,0,0,0,0,0,0,0,0,0,0,0,RECH
SHEN,Shenandoah NP,VISITORS AT OLD RAG BOUNDARY STATION,F36,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SHEN,Shenandoah NP,VISITORS AT WHITEOAK BOUNDARY STATION,F37,0,0,0,0,0,0,0,0,0,0,0,0,NULL
SHEN,Shenandoah NP,BOUNDARY STATION ENTRIES (CENTRAL),F38,0,0,0,0,0,0,0,0,0,0,0,0,F36+F37
CHOH,Chesapeake & Ohio Canal NHP,Adj Traffic Count at Point of Rocks,F271B,1,1,1,0,0,0,0,0,0,0,0,0,F271/2
SAMO,Santa Monica Mountains NRA,Non-Reportable Vehicles Solstice,NREPSO,1,1,1,0,0,0,0,0,0,0,0,0,420
SAMO,Santa Monica Mountains NRA,Non-Reportable Vehicles Zuma,NREPZU,1,1,1,0,0,0,0,0,0,0,0,0,270
SAMO,Santa Monica Mountains NRA,Non-Reportable Vehicles Paramount,NREPPA,1,1,1,0,0,0,0,0,0,0,0,0,700
SAMO,Santa Monica Mountains NRA,Non-Reportable Vehicles Rancho Sierra Vista,NREPRSV,1,1,1,0,0,0,0,0,0,0,0,0,180
SAMO,Santa Monica Mountains NRA,Non-Reportable Vehicles Circle X,NREPCX,1,1,1,0,0,0,0,0,0,0,0,0,600
SAMO,Santa Monica Mountains NRA,Non-Reportable Vehicles Rocky Oaks,NREPRO,1,1,1,0,0,0,0,0,0,0,0,0,120
SAMO,Santa Monica Mountains NRA,Non-Reportable Vehicles Palo Comado,NREPPC,1,1,1,0,0,0,0,0,0,0,0,0,240
SAMO,Santa Monica Mountains NRA,Persons per Vehicles Solstice,PPVSO,1,1,1,0,0,0,0,0,0,0,0,0,2.5
SAMO,Santa Monica Mountains NRA,Persons per Vehicle Peter Strauss,PPVPS,1,1,1,0,0,0,0,0,0,0,0,0,2
SAMO,Santa Monica Mountains NRA,Persons per Vehicle Zuma,PPVZU,1,1,1,0,0,0,0,0,0,0,0,0,1.9
SAMO,Santa Monica Mountains NRA,Persons per Vehicle Paramount,PPVPA,1,1,1,0,0,0,0,0,0,0,0,0,2.8
SAMO,Santa Monica Mountains NRA,Persons per Vehicle Rancho Sierra Vista,PPVRSV,1,1,1,0,0,0,0,0,0,0,0,0,2
SAMO,Santa Monica Mountains NRA,Persons per Vehicle Circle X,PPVCX,1,1,1,0,0,0,0,0,0,0,0,0,2
CHIC,Chickasaw NRA,Length of Stay Rec,LOSR,1,0,1,0,0,0,0,0,0,0,0,0,2.5
CHIC,Chickasaw NRA,Length of Stay Boats,LOSB,1,0,1,0,0,0,0,0,0,0,0,0,3
CHIC,Chickasaw NRA,Length of Stay Overnight,LOSON,1,0,1,0,0,0,0,0,0,0,0,0,19
CHIC,Chickasaw NRA,Length of Stay GY Camp Overnights,LOSG,1,0,1,0,0,0,0,0,0,0,0,0,24
CHIC,Chickasaw NRA,Persons per Vehicle Non-Rec,PPVNR,0,0,0,0,0,0,0,0,0,0,0,0,2.35
CHIC,Chickasaw NRA,Length of Stay Non-Rec,LOSNR,0,0,0,0,0,0,0,0,0,0,0,0,0.08
GOGA,Golden Gate NRA,OVERNIGHT STAYS AT SF FISHERMAN'S WHARF HOSTEL (FORT MASON),F4B,1,0,0,0,0,1,0,0,0,0,0,0,NULL
NERI,New River Gorge NP & PRES,TRAFFIC COUNT AT KAYMOOR AREA,F61,1,1,1,0,0,0,0,0,0,0,0,0,NULL
NERI,New River Gorge NP & PRES,TRAFFIC COUNT AT LONG POINT TRAIL,F62,1,1,1,0,0,0,0,0,0,0,0,0,NULL
NERI,New River Gorge NP & PRES,TRAFFIC COUNT AT CUNARD ROAD,F81,0,0,0,0,0,0,0,0,0,0,0,0,NULL
NERI,New River Gorge NP & PRES,STONE CLIFF BEACH TENT OVERNIGHT STAYS,F63,1,1,1,0,0,0,0,0,1,0,0,0,NULL
NERI,New River Gorge NP & PRES,ARMY CAMP TENT OVERNIGHT STAYS,F64,1,1,1,0,0,0,0,0,1,0,0,0,NULL
NERI,New River Gorge NP & PRES,GRANDVIEW SANDBAR TENT OVERNIGHT STAYS,F65,1,1,1,0,0,0,0,0,1,0,0,0,NULL
NERI,New River Gorge NP & PRES,GLADE CREEK TENT OVERNIGHT STAYS,F66,1,1,1,0,0,0,0,0,1,0,0,0,NULL
NERI,New River Gorge NP & PRES,WAR RIDGE TENT OVERNIGHT STAYS,F67,1,1,1,0,0,0,0,0,1,0,0,0,NULL
NERI,New River Gorge NP & PRES,BROOKLYN TENT OVERNIGHT STAYS,F68,1,1,1,0,0,0,0,0,1,0,0,0,NULL
NERI,New River Gorge NP & PRES,THAYER TENT OVERNIGHT STAYS,F69,1,1,1,0,0,0,0,0,1,0,0,0,NULL
NERI,New River Gorge NP & PRES,MEADOW CREEK TENT OVERNIGHT STAYS,F70,1,1,1,0,0,0,0,0,1,0,0,0,NULL
NERI,New River Gorge NP & PRES,ARMY CAMP RV OVERNIGHT STAYS,F71,1,1,1,0,0,0,0,0,0,1,0,0,NULL
NERI,New River Gorge NP & PRES,GRANDVIEW SANDBAR RV OVERNIGHT STAYS,F72,1,1,1,0,0,0,0,0,0,1,0,0,NULL
NERI,New River Gorge NP & PRES,GLADE CREEK RV OVERNIGHT STAYS,F73,1,1,1,0,0,0,0,0,0,1,0,0,NULL
NERI,New River Gorge NP & PRES,WAR RIDGE RV OVERNIGHT STAYS,F74,1,1,1,0,0,0,0,0,0,1,0,0,NULL
NERI,New River Gorge NP & PRES,(NOT USED) THAYER RV OVERNIGHT STAYS,F75,1,1,1,0,0,0,0,0,0,1,0,0,NULL
NERI,New River Gorge NP & PRES,MEADOW CREEK RV OVERNIGHT STAYS,F76,1,1,1,0,0,0,0,0,0,1,0,0,NULL
NERI,New River Gorge NP & PRES,ESTIMATED BACKCOUNTRY OVERNIGHT STAYS,F77,1,1,1,0,0,0,0,1,0,0,0,0,NULL
NERI,New River Gorge NP & PRES,BURNWOOD GROUP CAMPSITE OVERNIGHT STAYS,F78,1,1,1,0,0,0,0,0,0,0,1,0,NULL
NERI,New River Gorge NP & PRES,DUNGLEN GROUP CAMPSITE OVERNIGHT STAYS,F79,1,1,1,0,0,0,0,0,0,0,1,0,NULL
NERI,New River Gorge NP & PRES,CAMP BROOKSIDE EDUCATON CENTER OVERNIGHT STAYS,F80,1,1,1,0,0,0,0,0,0,0,1,0,NULL
NERI,New River Gorge NP & PRES,Adjusted traffic count at Sandstone Falls,F25D3,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(F4D/2 LTE 2*NREPSF, F4D/2/2, F4D/2-NREPSF)"
NERI,New River Gorge NP & PRES,Sandstone Falls visitors 2021+,F25D4,0,0,0,0,0,0,0,0,0,0,0,0,F25D3*PPV
NERI,New River Gorge NP & PRES,Non-reportable vehicles Kaymoor,NREPK,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RM GTE 4 AND RM LTE 10, 150, 60)"
NERI,New River Gorge NP & PRES,Adjusted Traffic Count at Kaymoor,F61A,1,1,1,0,0,0,0,0,0,0,0,0,"IIF(RY GTE 2022, IIF(F61 LTE 2*NREPK, F61/2/2, F61/2-NREPK), IIF(F61 LTE 2*NREPK, F61/2, F61-NREPK))"
